source_file	source_root	file_kind	source_unit	selection	selected_roots	direct_importers	active_imports	commented_imports	substantive	prose_words	headings	construct_counts	labels	named_items	unit_start_line	unit_end_line	file_lines	file_words	coverage_status	coverage_basis	formalolp_evidence	formal_declarations	audit_note
sets-functions-relations/sets/basics.tex	sets-functions-relations	unit	defn#1	selected	sets-functions-relations	-	0	0	yes	689	Extensionality	optional=Extensionality	1	defn#1	98	101	104	689	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/basics.tex	sets-functions-relations	unit	ex#2	selected	sets-functions-relations	-	0	0	yes	689	Extensionality	-	2	ex#2	98	101	104	689	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/basics.tex	sets-functions-relations	unit	ex#3	selected	sets-functions-relations	-	0	0	yes	689	Extensionality	-	3	ex#3	98	101	104	689	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/basics.tex	sets-functions-relations	unit	ex#4	selected	sets-functions-relations	-	0	0	yes	689	Extensionality	-	4	ex#4	98	101	104	689	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/basics.tex	sets-functions-relations	unit	prob#5	selected	sets-functions-relations	-	0	0	yes	689	Extensionality	-	5	prob#5	98	101	104	689	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/important-sets.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	434	Some Important Sets	ex; ex[Strings]; ex[Infinite sequences]	-	section	1	70	70	434	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/important-sets.tex	sets-functions-relations	unit	ex#1	selected	sets-functions-relations	-	0	0	yes	434	Some Important Sets	-	1	ex#1	62	67	70	434	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/important-sets.tex	sets-functions-relations	unit	ex#2	selected	sets-functions-relations	-	0	0	yes	434	Some Important Sets	optional=Strings	2	ex#2	62	67	70	434	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/important-sets.tex	sets-functions-relations	unit	ex#3	selected	sets-functions-relations	-	0	0	yes	434	Some Important Sets	optional=Infinite sequences	3	ex#3	62	67	70	434	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/pairs-and-products.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	821	Pairs, Tuples, Cartesian Products	defn[Ordered pair]#wienerkuratowski; prob; defn[Cartesian product]; ex; ex; prob; prop#cardnmprod; prob; ex	-	section	1	130	130	821	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/pairs-and-products.tex	sets-functions-relations	unit	defn#wienerkuratowski	selected	sets-functions-relations	-	0	0	yes	821	Pairs, Tuples, Cartesian Products	optional=Ordered pair; label=wienerkuratowski	wienerkuratowski	defn#wienerkuratowski	115	127	130	821	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/pairs-and-products.tex	sets-functions-relations	unit	prob#2	selected	sets-functions-relations	-	0	0	yes	821	Pairs, Tuples, Cartesian Products	-	2	prob#2	115	127	130	821	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/pairs-and-products.tex	sets-functions-relations	unit	defn#3	selected	sets-functions-relations	-	0	0	yes	821	Pairs, Tuples, Cartesian Products	optional=Cartesian product	3	defn#3	115	127	130	821	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/pairs-and-products.tex	sets-functions-relations	unit	ex#4	selected	sets-functions-relations	-	0	0	yes	821	Pairs, Tuples, Cartesian Products	-	4	ex#4	115	127	130	821	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/pairs-and-products.tex	sets-functions-relations	unit	ex#5	selected	sets-functions-relations	-	0	0	yes	821	Pairs, Tuples, Cartesian Products	-	5	ex#5	115	127	130	821	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/pairs-and-products.tex	sets-functions-relations	unit	prob#6	selected	sets-functions-relations	-	0	0	yes	821	Pairs, Tuples, Cartesian Products	-	6	prob#6	115	127	130	821	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/pairs-and-products.tex	sets-functions-relations	unit	prop#cardnmprod	selected	sets-functions-relations	-	0	0	yes	821	Pairs, Tuples, Cartesian Products	; label=cardnmprod	cardnmprod	prop#cardnmprod	115	127	130	821	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/pairs-and-products.tex	sets-functions-relations	unit	prob#8	selected	sets-functions-relations	-	0	0	yes	821	Pairs, Tuples, Cartesian Products	-	8	prob#8	115	127	130	821	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/pairs-and-products.tex	sets-functions-relations	unit	ex#9	selected	sets-functions-relations	-	0	0	yes	821	Pairs, Tuples, Cartesian Products	-	9	ex#9	115	127	130	821	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/proofs-about-sets.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	805	Proofs about Sets	prop[Absorption]; prob	-	section	1	103	103	805	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/proofs-about-sets.tex	sets-functions-relations	unit	prop#1	selected	sets-functions-relations	-	0	0	yes	805	Proofs about Sets	optional=Absorption	1	prop#1	96	100	103	805	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/proofs-about-sets.tex	sets-functions-relations	unit	prob#2	selected	sets-functions-relations	-	0	0	yes	805	Proofs about Sets	-	2	prob#2	96	100	103	805	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/russells-paradox.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	666	Russell's Paradox	thm[Russell's Paradox]#thm:russells-paradox	-	section	1	90	90	666	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/russells-paradox.tex	sets-functions-relations	unit	thm#thm:russells-paradox	selected	sets-functions-relations	-	0	0	yes	666	Russell's Paradox	optional=Russell's Paradox; label=thm:russells-paradox	thm:russells-paradox	thm#thm:russells-paradox	45	47	90	666	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/sets.tex	sets-functions-relations	chapter	section	selected	sets-functions-relations	-	0	0	yes	39	sets	-	-	section	1	25	25	39	structural_container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
sets-functions-relations/sets/subsets.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	634	Subsets and Power Sets	defn[Subset]; ex; ex; prop; defn#forallxina; defn[Power Set]; ex; prob; prob	-	section	1	104	104	634	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/subsets.tex	sets-functions-relations	unit	defn#1	selected	sets-functions-relations	-	0	0	yes	634	Subsets and Power Sets	optional=Subset	1	defn#1	98	101	104	634	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/subsets.tex	sets-functions-relations	unit	ex#2	selected	sets-functions-relations	-	0	0	yes	634	Subsets and Power Sets	-	2	ex#2	98	101	104	634	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/subsets.tex	sets-functions-relations	unit	ex#3	selected	sets-functions-relations	-	0	0	yes	634	Subsets and Power Sets	-	3	ex#3	98	101	104	634	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/subsets.tex	sets-functions-relations	unit	prop#4	selected	sets-functions-relations	-	0	0	yes	634	Subsets and Power Sets	-	4	prop#4	98	101	104	634	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/subsets.tex	sets-functions-relations	unit	defn#forallxina	selected	sets-functions-relations	-	0	0	yes	634	Subsets and Power Sets	; label=forallxina	forallxina	defn#forallxina	98	101	104	634	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/subsets.tex	sets-functions-relations	unit	defn#6	selected	sets-functions-relations	-	0	0	yes	634	Subsets and Power Sets	optional=Power Set	6	defn#6	98	101	104	634	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/subsets.tex	sets-functions-relations	unit	ex#7	selected	sets-functions-relations	-	0	0	yes	634	Subsets and Power Sets	-	7	ex#7	98	101	104	634	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/subsets.tex	sets-functions-relations	unit	prob#8	selected	sets-functions-relations	-	0	0	yes	634	Subsets and Power Sets	-	8	prob#8	98	101	104	634	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/subsets.tex	sets-functions-relations	unit	prob#9	selected	sets-functions-relations	-	0	0	yes	634	Subsets and Power Sets	-	9	prob#9	98	101	104	634	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/sets/unions-and-intersections.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	1076	Unions and Intersections	defn[Union]; ex; prob; defn[Intersection]; ex; prob; defn; defn; ex; prob; defn[Difference]; prob	-	section	1	175	175	1076	proved_weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.mem_intersection_union_absorption_iff; FormalOLP.SetsFunctionsRelations.intersection_union_absorption	Only one absorption identity is formalized; union/intersection definitions, indexed operations, and exercises remain outside the native chain.
sets-functions-relations/sets/unions-and-intersections.tex	sets-functions-relations	unit	defn#1	selected	sets-functions-relations	-	0	0	yes	1076	Unions and Intersections	optional=Union	1	defn#1	170	172	175	1076	proved_weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.mem_intersection_union_absorption_iff; FormalOLP.SetsFunctionsRelations.intersection_union_absorption	Only one absorption identity is formalized; union/intersection definitions, indexed operations, and exercises remain outside the native chain.
sets-functions-relations/sets/unions-and-intersections.tex	sets-functions-relations	unit	ex#2	selected	sets-functions-relations	-	0	0	yes	1076	Unions and Intersections	-	2	ex#2	170	172	175	1076	proved_weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.mem_intersection_union_absorption_iff; FormalOLP.SetsFunctionsRelations.intersection_union_absorption	Only one absorption identity is formalized; union/intersection definitions, indexed operations, and exercises remain outside the native chain.
sets-functions-relations/sets/unions-and-intersections.tex	sets-functions-relations	unit	prob#3	selected	sets-functions-relations	-	0	0	yes	1076	Unions and Intersections	-	3	prob#3	170	172	175	1076	proved_weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.mem_intersection_union_absorption_iff; FormalOLP.SetsFunctionsRelations.intersection_union_absorption	Only one absorption identity is formalized; union/intersection definitions, indexed operations, and exercises remain outside the native chain.
sets-functions-relations/sets/unions-and-intersections.tex	sets-functions-relations	unit	defn#4	selected	sets-functions-relations	-	0	0	yes	1076	Unions and Intersections	optional=Intersection	4	defn#4	170	172	175	1076	proved_weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.mem_intersection_union_absorption_iff; FormalOLP.SetsFunctionsRelations.intersection_union_absorption	Only one absorption identity is formalized; union/intersection definitions, indexed operations, and exercises remain outside the native chain.
sets-functions-relations/sets/unions-and-intersections.tex	sets-functions-relations	unit	ex#5	selected	sets-functions-relations	-	0	0	yes	1076	Unions and Intersections	-	5	ex#5	170	172	175	1076	proved_weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.mem_intersection_union_absorption_iff; FormalOLP.SetsFunctionsRelations.intersection_union_absorption	Only one absorption identity is formalized; union/intersection definitions, indexed operations, and exercises remain outside the native chain.
sets-functions-relations/sets/unions-and-intersections.tex	sets-functions-relations	unit	prob#6	selected	sets-functions-relations	-	0	0	yes	1076	Unions and Intersections	-	6	prob#6	170	172	175	1076	proved_weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.mem_intersection_union_absorption_iff; FormalOLP.SetsFunctionsRelations.intersection_union_absorption	Only one absorption identity is formalized; union/intersection definitions, indexed operations, and exercises remain outside the native chain.
sets-functions-relations/sets/unions-and-intersections.tex	sets-functions-relations	unit	defn#7	selected	sets-functions-relations	-	0	0	yes	1076	Unions and Intersections	-	7	defn#7	170	172	175	1076	proved_weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.mem_intersection_union_absorption_iff; FormalOLP.SetsFunctionsRelations.intersection_union_absorption	Only one absorption identity is formalized; union/intersection definitions, indexed operations, and exercises remain outside the native chain.
sets-functions-relations/sets/unions-and-intersections.tex	sets-functions-relations	unit	defn#8	selected	sets-functions-relations	-	0	0	yes	1076	Unions and Intersections	-	8	defn#8	170	172	175	1076	proved_weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.mem_intersection_union_absorption_iff; FormalOLP.SetsFunctionsRelations.intersection_union_absorption	Only one absorption identity is formalized; union/intersection definitions, indexed operations, and exercises remain outside the native chain.
sets-functions-relations/sets/unions-and-intersections.tex	sets-functions-relations	unit	ex#9	selected	sets-functions-relations	-	0	0	yes	1076	Unions and Intersections	-	9	ex#9	170	172	175	1076	proved_weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.mem_intersection_union_absorption_iff; FormalOLP.SetsFunctionsRelations.intersection_union_absorption	Only one absorption identity is formalized; union/intersection definitions, indexed operations, and exercises remain outside the native chain.
sets-functions-relations/sets/unions-and-intersections.tex	sets-functions-relations	unit	prob#10	selected	sets-functions-relations	-	0	0	yes	1076	Unions and Intersections	-	10	prob#10	170	172	175	1076	proved_weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.mem_intersection_union_absorption_iff; FormalOLP.SetsFunctionsRelations.intersection_union_absorption	Only one absorption identity is formalized; union/intersection definitions, indexed operations, and exercises remain outside the native chain.
sets-functions-relations/sets/unions-and-intersections.tex	sets-functions-relations	unit	defn#11	selected	sets-functions-relations	-	0	0	yes	1076	Unions and Intersections	optional=Difference	11	defn#11	170	172	175	1076	proved_weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.mem_intersection_union_absorption_iff; FormalOLP.SetsFunctionsRelations.intersection_union_absorption	Only one absorption identity is formalized; union/intersection definitions, indexed operations, and exercises remain outside the native chain.
sets-functions-relations/sets/unions-and-intersections.tex	sets-functions-relations	unit	prob#12	selected	sets-functions-relations	-	0	0	yes	1076	Unions and Intersections	-	12	prob#12	170	172	175	1076	proved_weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.mem_intersection_union_absorption_iff; FormalOLP.SetsFunctionsRelations.intersection_union_absorption	Only one absorption identity is formalized; union/intersection definitions, indexed operations, and exercises remain outside the native chain.
sets-functions-relations/sets-functions-relations-complete.tex	sets-functions-relations	part	section	selected	sets-functions-relations	-	0	0	yes	96	sets-functions-relations-complete	-	-	section	1	30	30	96	structural_container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
sets-functions-relations/sets-functions-relations.tex	sets-functions-relations	part	section	selected	sets-functions-relations	-	0	0	yes	140	sets-functions-relations	-	-	section	1	32	32	140	structural_container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
sets-functions-relations/size-of-sets/comparing-size.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	1205	Sets of Different Sizes, and Cantor's Theorem	defn; defn; thm[Cantor]#thm:cantor; prob	-	section	1	151	151	1205	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/comparing-size.tex	sets-functions-relations	unit	defn#1	selected	sets-functions-relations	-	0	0	yes	1205	Sets of Different Sizes, and Cantor's Theorem	-	1	defn#1	142	148	151	1205	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/comparing-size.tex	sets-functions-relations	unit	defn#2	selected	sets-functions-relations	-	0	0	yes	1205	Sets of Different Sizes, and Cantor's Theorem	-	2	defn#2	142	148	151	1205	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/comparing-size.tex	sets-functions-relations	unit	thm#thm:cantor	selected	sets-functions-relations	-	0	0	yes	1205	Sets of Different Sizes, and Cantor's Theorem	optional=Cantor; label=thm:cantor	thm:cantor	thm#thm:cantor	142	148	151	1205	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/comparing-size.tex	sets-functions-relations	unit	prob#4	selected	sets-functions-relations	-	0	0	yes	1205	Sets of Different Sizes, and Cantor's Theorem	-	4	prob#4	142	148	151	1205	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability-alt.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	833	Enumerations and {S	defn[Enumeration, set-theoretic]; defn#defn:enumerable; ex; prob; ex; prob; ex; prob; prob	-	section	1	135	135	833	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability-alt.tex	sets-functions-relations	unit	defn#1	selected	sets-functions-relations	-	0	0	yes	833	Enumerations and {S	optional=Enumeration, set-theoretic	1	defn#1	130	133	135	833	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability-alt.tex	sets-functions-relations	unit	defn#defn:enumerable	selected	sets-functions-relations	-	0	0	yes	833	Enumerations and {S	; label=defn:enumerable	defn:enumerable	defn#defn:enumerable	130	133	135	833	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability-alt.tex	sets-functions-relations	unit	ex#3	selected	sets-functions-relations	-	0	0	yes	833	Enumerations and {S	-	3	ex#3	130	133	135	833	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability-alt.tex	sets-functions-relations	unit	prob#4	selected	sets-functions-relations	-	0	0	yes	833	Enumerations and {S	-	4	prob#4	130	133	135	833	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability-alt.tex	sets-functions-relations	unit	ex#5	selected	sets-functions-relations	-	0	0	yes	833	Enumerations and {S	-	5	ex#5	130	133	135	833	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability-alt.tex	sets-functions-relations	unit	prob#6	selected	sets-functions-relations	-	0	0	yes	833	Enumerations and {S	-	6	prob#6	130	133	135	833	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability-alt.tex	sets-functions-relations	unit	ex#7	selected	sets-functions-relations	-	0	0	yes	833	Enumerations and {S	-	7	ex#7	130	133	135	833	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability-alt.tex	sets-functions-relations	unit	prob#8	selected	sets-functions-relations	-	0	0	yes	833	Enumerations and {S	-	8	prob#8	130	133	135	833	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability-alt.tex	sets-functions-relations	unit	prob#9	selected	sets-functions-relations	-	0	0	yes	833	Enumerations and {S	-	9	prob#9	130	133	135	833	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	defn[Enumeration, informally]; prop; defn[Enumeration, formally]; defn#defn:enumerable; ex; ex; prob; ex; prob; prob; prob; prop#prop:enum-shift; cor#cor:enum-nat; prop#prop:enum-bij; cor#cor:enum-nat-bij; prob	-	section	1	280	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	defn#1	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	optional=Enumeration, informally	1	defn#1	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	prop#2	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	-	2	prop#2	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	defn#3	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	optional=Enumeration, formally	3	defn#3	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	defn#defn:enumerable	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	; label=defn:enumerable	defn:enumerable	defn#defn:enumerable	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	ex#5	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	-	5	ex#5	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	ex#6	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	-	6	ex#6	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	prob#7	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	-	7	prob#7	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	ex#8	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	-	8	ex#8	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	prob#9	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	-	9	prob#9	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	prob#10	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	-	10	prob#10	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	prob#11	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	-	11	prob#11	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	prop#prop:enum-shift	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	; label=prop:enum-shift	prop:enum-shift	prop#prop:enum-shift	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	cor#cor:enum-nat	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	; label=cor:enum-nat	cor:enum-nat	cor#cor:enum-nat	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	prop#prop:enum-bij	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	; label=prop:enum-bij	prop:enum-bij	prop#prop:enum-bij	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	cor#cor:enum-nat-bij	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	; label=cor:enum-nat-bij	cor:enum-nat-bij	cor#cor:enum-nat-bij	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/enumerability.tex	sets-functions-relations	unit	prob#16	selected	sets-functions-relations	-	0	0	yes	2074	Enumerations and {S	-	16	prob#16	268	277	280	2074	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/equinumerous-sets.tex	sets-functions-relations	section	section	selected	sets-functions-relations	-	0	0	yes	724	Equinumerosity	defn#comparisondef; prop#equinumerosityisequi; prop; prob; prob	-	section	1	112	112	724	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/equinumerous-sets.tex	sets-functions-relations	unit	defn#comparisondef	selected	sets-functions-relations	-	0	0	yes	724	Equinumerosity	; label=comparisondef	comparisondef	defn#comparisondef	106	109	112	724	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/size-of-sets/equinumerous-sets.tex	sets-functions-relations	unit	prop#equinumerosityisequi	selected	sets-functions-relations	-	0	0	yes	724	Equinumerosity	; label=equinumerosityisequi	equinumerosityisequi	prop#equinumerosityisequi	106	109	112	724	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
